"Depth","Cl","Ca","Fe","Cu","Br","Sr","S","K"
7.9,1.29643354923985,1.3289861522776,0.0147641391988308,-1.07069006489177,0.599603123263607,2.17297401600813,-2.80529112027987,-1.53677979481637
8,1.45676542852993,1.2856430619666,-0.0778712708214691,-0.676527607960492,0.803585508377053,2.1982403455054,-4.09425429157386,-0.895581174023177
8.1,1.21987922316548,1.38123015564513,-0.407223525448423,-1.72650717628535,0.623102855353555,2.0585238544011,-1.7642475042682,-1.3847578825633
8.2,1.01238522247259,1.53490688600177,-0.494637684533444,-0.987918998648526,0.35012852893198,2.03709062485132,-1.69566497862962,-1.75628960044606
8.3,1.16170920318075,1.19548352029935,-0.363584032745798,-0.45539158199892,0.472371551037471,1.93900106024825,-2.46072515152503,-1.48886456849607
8.4,1.31997545524557,1.46961025543667,-0.527088859173111,-0.999448202111305,0.543688630501555,1.87507536354484,-2.07936835776726,-1.60244428567695
8.5,1.22373698792852,1.44052893933528,-0.343762235285249,-0.607913810326836,0.335901594937409,1.8088301880302,-2.22904776252413,-1.6282739020952
8.6,1.18681482281168,1.83424468484196,-0.470991757473705,-1.34823197447599,-0.0109937703452907,2.02053013143301,-1.50950012207211,-1.70187201471957
8.7,1.12404454532497,1.90032562612812,-0.86941814397943,-0.90410370196732,-0.0237449793192285,1.88163349311597,-1.47555394754975,-1.63318289175333
8.8,1.20108179180372,1.73628861486022,-0.620917562614049,-1.22998162596345,0.252355784176415,2.13117750415088,-2.02491150083334,-1.4450930055804
8.9,1.30722278955945,1.33938930547952,-0.53169370562337,-1.23423062653315,0.708980465552994,1.88888208578349,-1.77053533560013,-1.7080149786188
9,1.12181703091723,1.53238300795682,-0.39701300433408,-1.01060755319207,0.360871722142679,1.89661489505595,-1.73968674297808,-1.76437935556845
9.1,1.00515027025172,1.62982965153421,-0.318445496652604,-0.942231549415047,0.401951326354716,1.79025978684631,-1.60491952249028,-1.96159446642902
9.2,1.03944788879118,1.79908481061996,-0.730672405333396,-1.27888556117101,0.261559479776142,2.06459302557741,-1.39666859682739,-1.75845864143289
9.3,1.09937160868421,1.89969727165175,-0.658169903233499,-1.54285529569232,0.302971394806007,2.15377184521244,-1.54285529569232,-1.71193162573626
9.4,0.919243973855712,1.86849888126884,-0.240668840676194,-1.84437607840131,0.125728799241061,2.19616577782782,-1.15122889784136,-1.87336361527456
9.5,1.00819466261645,1.95062168275951,-0.313996812310684,-1.58323461800956,-0.0817445447982337,2.10912713794025,-1.73351682105889,-1.35545068713884
9.6,1.05326366478177,2.17242462167726,-0.379056518733407,-1.1954363397173,-0.118924398049857,2.27795461449845,-1.7227912654345,-2.08743437902241
9.7,0.928246492317271,2.08751624622082,-0.480063999366995,-1.30478753771566,-0.327872184025069,2.00996648742088,-1.47468657451106,-1.43831893034018
9.8,0.909404477446624,2.32922153060516,-0.189207811221486,-1.6708123521457,-0.155685119182842,2.22406449444747,-1.26534724403754,-2.18163797591169
9.9,0.992596976751882,2.12374505547139,-0.307736427643031,-1.19834814509949,-0.301972722926281,2.1099305610282,-1.45369483690834,-1.96452046067433
10,0.946188048583758,2.06202564353375,-0.179823214272466,-1.61490773956179,-0.286507356860801,2.19286524449256,-1.66620103394934,-1.45363959196567
10.1,0.8656422348395,2.03888721721319,-0.154007010021808,-1.41513822818769,-0.316525939519583,2.31878957094968,-1.2865208503656,-2.05112699490769
10.2,0.814189279408842,2.14804098077773,-0.333213173428699,-1.24950390530285,-0.38450646781625,2.29236080584927,-1.5165666905519,-1.77080082893614
10.3,1.11765239868754,1.93605293826904,-0.0491861841973227,-1.53375076675001,-0.244398350822355,2.07186521889403,-1.33704047250396,-1.96119478157695
10.4,0.995194290640363,2.08118601989943,-0.252630396214422,-1.61844622599077,-0.0364072877447859,2.18158773694864,-1.37921653692494,-1.97126760061351
10.5,0.974611606047647,2.41540450179365,-0.67952648530436,-1.30813514472673,-0.309606314615607,1.96833550667605,-1.12879421607092,-1.93228945379973
10.6,1.19054672416082,2.31705253575142,-0.317699082152629,-1.74231230757466,-0.12664384538992,2.13860695280216,-1.29602520494624,-2.16352577265096
10.7,1.26043813438775,2.34791445051537,-0.0835735055727658,-3.34805984169302,0.117676061106708,2.18467066842746,-0.950164568894648,-1.52890139827685
10.8,0.837337377322167,2.16194259107533,-0.374447966740563,-1.45364216955157,-0.179139214419797,1.7721328777769,-1.02285925345912,-1.74132424200335
10.9,0.949875014506387,2.1749821309063,-0.358619630534548,-1.30222617305567,-0.139075363249986,1.8102629687994,-1.21393356590999,-1.92126538146189
11,0.822826963595551,1.97760224176196,-0.387520826099096,-1.33032268352158,-0.0969359939893534,1.89569177963342,-1.25834918389649,-1.6229922974844
11.1,1.07370240942638,1.78389105584118,-0.33151996157903,-1.39878172036306,0.180578736833758,2.12812331828779,-1.83241770543792,-1.60357613300908
11.2,0.863223903322634,1.76646323380025,-0.111728741200108,-1.51907651151783,0.187603948471649,2.15317611815924,-1.60802399753433,-1.7316379535015
11.3,0.686367406024431,1.77354282950159,-0.389061547188022,-1.40379235187543,0.0288260809187,2.35860992785792,-1.17377592127346,-1.88071642396574
11.4,0.702798776173745,1.98399038681316,-0.137562640216802,-1.32025804609545,0.0747699949931923,2.34285365626957,-1.37432526736573,-2.27226686057169
11.5,0.896221612728514,2.28940915722372,-0.242718721326568,-2.28579261883553,0.0309771091504732,1.97621634238055,-0.735195206424362,-1.9291176748968
11.6,0.936910956018975,2.45253658005578,-0.582069846259874,-1.62803840144256,-0.222695845351977,2.25695593159766,-1.05749354297495,-2.15610583164306
11.7,0.911620729712571,2.02935621080685,-0.407158284767217,-1.79984244398588,-0.0881256824313604,2.37257049160604,-1.24389638493942,-1.77452463600159
11.8,0.999479879953844,2.1880677654403,-0.292198504791197,-1.73565127975104,0.251416941797784,2.59081600791455,-1.57313235025326,-2.42879846031098
11.9,0.935708509074592,2.33084466077594,-0.507221990843345,-1.68399905236079,0.0229638802071876,2.56275251008374,-1.35451985123055,-2.30652866570678
12,0.832159970948504,2.07246266578793,-0.459400967087846,-1.52027292777311,0.342945505437091,2.15179940802445,-1.58926579926006,-1.83042785607695
12.1,0.74024423181302,2.15073105268838,-0.40978124813146,-2.16620135091421,0.362855083486724,2.26956350354648,-1.26671773735643,-1.68069353513251
12.2,0.682858475092237,2.21415662999889,-0.658315450747184,-1.82652103121449,0.269671320890162,2.60622440853523,-1.37699593331229,-1.91107841924255
12.3,1.14965315029069,2.57097147981586,-0.132844417147561,-3.70237711362893,0.524456631639249,2.90054993406646,-1.21747046384093,-2.09293920119483
12.4,0.521531306918463,2.07144324003854,-0.408674893017666,-1.3060376150063,0.318904483963763,2.48417080146454,-1.85400278572175,-1.82733453863959
12.5,0.762616076967271,1.872657061459,-0.263942894060781,-1.40070694869327,0.191923845424452,2.53046487557364,-1.78147944421106,-1.91153257245926
12.6,0.662378468078428,2.35754728761344,-0.720177570930855,-1.17536611439145,-0.149957229746635,2.77949097758849,-1.74681635997388,-2.00709945823754
12.8,1.12485502486679,1.5542173740721,-0.816334423053588,-1.20005954452535,0.419009260969715,2.75706017673688,-2.14914009922249,-1.68960776984405
13.2,0.966593809992075,1.55689217846376,-1.09248042886333,-0.929155372760028,0.313774674819101,2.39666874767197,-1.75387891110869,-1.45841469821486
13.3,1.09148682064693,1.7473898280345,-1.1187249522161,-1.28935046924687,-0.0201126635479925,2.49747838499459,-1.49520252345101,-1.41296442521404
13.4,1.13749068909789,1.98136095401283,-1.01867240144055,-1.01867240144055,-0.0751691060415132,2.88469254124448,-2.24590206793076,-1.64512820750183
13.5,1.11315240575867,1.7979313366481,-0.594725579488679,-2.11619471897682,0.227633332551273,3.08142958496088,-1.62664649365812,-1.88257986779532
13.6,1.53300627599196,2.12498080223455,-0.162789204974355,-2.99600254903057,0.312104409565572,2.70276738380209,-1.29125445679215,-2.22281266079709
13.7,0.871411326155254,2.07471724149349,-0.44204571101237,-1.40919486012002,-0.213955735762835,2.150491602968,-1.19478498877456,-1.83663887494696
13.8,0.99714670944592,2.53538667783475,-0.00295667617867262,-1.78874597842022,-0.886843983998168,2.27967008877571,-1.27080288688537,-1.86285395057395
13.9,0.779291652400517,2.31838807547637,0.0632427075538868,-1.66494395765656,-0.618388030944499,2.16935249631588,-1.2169192351296,-1.830023708016
14,0.823760598014982,2.40291016038427,-0.180043897194461,-1.80978707578931,-0.598151398717802,2.22468044835385,-1.07889956724651,-1.78446926780502
14.1,1.09144594678717,2.68200167149994,-0.179466340213874,-2.83142707466504,-0.654611368960029,2.39773506955552,-0.85987449499639,-1.6458034090073
14.2,0.840372600550218,2.56301254386775,-0.23718627892006,-2.3166278205999,-0.59684185099693,2.26151369300028,-0.86970883766357,-1.64453404923778
14.3,1.34840932802205,3.19251829694143,0.0718138841585866,-4.2719915376951,-0.465329047924777,2.78245812043784,-0.400790526787206,-2.25708851715283
14.4,0.736980285528787,2.84081014930065,-0.382641179228666,-2.00489978009183,-0.49724456196767,2.5611271091011,-0.906287491423718,-2.34784453121866
14.5,0.85295997552119,2.85635423756215,-0.272118886335083,-1.69350456726624,-1.1136860720133,2.77704519794722,-0.920314679032762,-2.48673520638317
14.6,0.745836335028276,2.76525296342342,-0.42880885420314,-1.97118253605669,-0.640458026091614,2.62829580640386,-1.27803535549675,-1.82090033300736
14.7,0.933434474420259,2.79449877894999,-0.353445249926582,-3.45015344082057,-0.325588295423616,2.75793344061135,-0.758910358034746,-1.59776934977609
14.8,0.691562747300154,2.75854380097094,-0.328013810690967,-1.53026098904943,-0.738673735676236,2.57806582407942,-1.13635670334234,-2.29486713359152
14.9,0.666581948434851,2.66433060103212,-0.409929993232592,-1.76926854436395,-0.918935780281597,2.51973253281005,-1.00429562923275,-1.74821513516612
15,0.817991174601755,2.90332085890681,-0.213993241710902,-2.08028576280152,-1.01804111830429,2.59354390577228,-0.848142081508891,-2.15439373495525
15.1,0.832201093106846,2.66423871968214,-0.0413277794292274,-2.77290847794163,-0.463205917178722,2.61876911654165,-1.16347056550753,-1.67429618927352
15.2,0.810801736734852,2.40533927190011,-0.395976118518693,-1.38810492678435,-0.587327082032041,2.26648104933103,-1.24702632852445,-1.86418760210647
15.3,0.853653135373354,2.43247102409068,-0.08365413186246,-1.86660297140836,-0.368390694084484,2.18380803525827,-1.17345579084841,-1.97782860651858
15.4,0.844381355638505,2.12780497652866,-0.0158199095846062,-1.43288592937125,-0.467805033327663,2.14715474470853,-1.13742171647741,-2.06540848811476
15.5,1.04355808628787,2.2361542036317,-0.0194949003437499,-2.19512036587651,-0.353350476073791,2.27387758088185,-1.05876774922555,-1.92685637928183
15.6,0.680576076382295,2.51488444323647,-0.38166856811494,-2.12975297384033,-0.657516182919718,2.2464877237665,-0.622830624931828,-1.65017989357845
15.7,0.54393638503555,2.6260136057301,-0.202425320089839,-1.61746909449572,-0.630409291733353,2.25164640992115,-0.755986599116556,-2.21530609525134
15.8,0.74826965752224,2.6044377018153,-0.457784313007521,-1.96186170978379,-0.764158518471454,2.23909258749656,-0.591315705632043,-1.8166796999393
16,0.658079735717426,2.27989744862512,-0.553999656141498,-1.87285273646586,-0.316999070165862,2.55016979065064,-1.13714594148712,-1.60714957073285
16.1,0.556386682558304,2.56861947454469,-0.522422978813626,-1.22400902801944,-0.574158653212814,2.56018060589883,-0.835638353270571,-2.52895774968537
16.2,0.96511233214817,2.4759872553725,-0.624717108897554,-2.36907433923102,-0.317803674517885,2.43994330912955,-0.568098214898046,-2.00134955910571
16.3,1.00112305086792,2.27088359573185,-0.597843561698889,-1.42452213488336,-0.341910187561689,2.50590195591568,-1.08465430926101,-2.32897840911051
16.4,0.931504897433221,1.78789239671169,-0.858194838831823,-1.17510654959854,0.0152141655590662,2.48278935899543,-1.51497437522089,-1.66912505504815
16.5,1.05014992157336,2.41561019579041,-0.418480726207162,-2.22527807279976,-0.520529980561332,2.56221366998229,-0.805461019641224,-2.05822398813659
16.6,0.877280138887795,2.30732600968081,-0.543594555828874,-1.75998988015337,-0.644848289534047,2.65220216885224,-1.51704370154298,-1.37133189036158
16.7,0.950075687843355,2.43298507318693,-0.584997809301884,-1.58829991816567,-0.601804927618265,2.64481795560465,-1.13838304748667,-2.11439301406245
16.8,0.732529607668195,2.42207251172839,-0.564731131081298,-1.66334341974941,-0.401101707299496,2.37736592664006,-0.959146403002877,-1.94364538490357
16.9,0.753452696263481,2.37740021796527,-0.32989212027384,-1.47502442457684,-0.10674856895963,2.38645688364306,-1.19631102210782,-2.40933366195368
17,0.799271307868565,2.50540425007212,-0.279717709615405,-1.81568847016763,-0.488392449809698,1.91850288373941,-0.99554159884638,-1.64383821324097
17.1,0.743778699889218,2.93043714118756,-0.522589920661929,-2.00968898090379,-0.891076025529006,2.14539903148734,-0.29126078476128,-2.10499916070811
17.4,0.908508419724426,2.11437965841265,-0.830059320753786,-1.03977985173586,-0.11024389311168,2.3338179183279,-1.42055234725365,-1.95607058361001
17.5,1.00274113698911,2.32170011249851,-1.47671590803133,-2.04726076649894,0.032180775180895,2.47159709880202,-0.910908149847984,-1.39333429909228
17.6,0.93017558132008,2.28999720939743,-0.82063328429488,-1.74156439572554,-0.0822295121468132,2.24137211620889,-1.42522706751338,-1.39189064724579
17.7,1.03908290224749,2.52040854204035,-1.05893502500528,-2.51422225761212,-0.169672965519045,2.6578837977979,-0.653469916897116,-1.82107507705218
17.8,1.08951617389081,2.51158670817599,-1.2197134618219,-2.13600419369606,-0.595559152748909,2.92588735706482,-0.983324683757672,-1.59238874710708
17.9,0.781621287894405,2.84780527988939,-1.00093848443523,-1.92827905249597,-0.699613635579659,2.96498978582912,-1.11734883627964,-1.84823634482243
18,0.905199073506133,2.597092546394,-1.0692125856814,-1.45697811669016,-0.450173377275172,2.7962677281178,-1.22336326550865,-2.09883200286255
18.1,1.02776753728119,2.72215604711412,-0.972021845451026,-2.35831620657092,-0.558257934528167,2.84843396645163,-0.789700288657071,-1.92006127563976
18.2,1.11221418885838,2.3487723065736,-1.11558396850672,-1.32775848845036,-0.2661874714626,2.35656514912771,-1.03102658047866,-2.07699513566135
18.3,1.16704678056357,1.84046945577573,-1.32412948223803,-1.32412948223803,0.139300607764088,2.32726360293446,-1.42322038488226,-1.40260109767952
18.4,1.49108582100591,2.17843588388153,-1.17729912370387,-2.56359348482376,0.234703594126231,2.48358800892997,-1.35962068049782,-1.28730001891819
18.5,1.0361919731336,2.36884065110766,-1.01507869157954,-1.42054379968771,-0.371763884767474,2.25522930692093,-1.05763830599834,-1.79523724912912
18.6,0.89233190169464,2.3167261090468,-0.863198629236956,-1.27429755506338,-0.36140241219036,2.37525948581075,-1.34450181373663,-1.74091708632487
18.7,0.884750877493038,2.48991610912136,-0.509325624068908,-1.69779424185888,-0.36414361422441,2.57458921536518,-1.60015577229496,-1.77783694953242
18.8,0.86510136511402,2.25676727003582,-0.852293688825173,-1.60731627310321,-0.522989941682573,2.30555743420525,-0.794024780701197,-1.65080138504294
18.9,0.936289913555506,2.4079603283243,-0.503081863745437,-1.44218727338576,-0.739470641809667,2.17649666327546,-0.939083695713683,-1.89692343050071
19,1.09840673718959,2.32075388862603,-0.770799159586373,-1.38823451841062,-0.289622229742513,2.22717778382144,-1.23408383858336,-1.96359866331418
19.1,1.06810207890284,2.23080152332058,-0.576233773382537,-1.5855009617148,-0.0450559207676481,2.13988348977399,-1.27877069429232,-1.95322574184011
19.2,1.0435372064384,2.43970331603744,-0.710834730718036,-1.49015960751903,-0.198175925870385,1.9308404014393,-1.16807610834992,-1.84683455145777
19.3,0.96375339893701,2.04025543525011,-0.289896487576586,-1.56463836279073,-0.21800925806327,2.11811123094767,-1.43947521983672,-1.61010073686749
19.4,0.987292325268536,1.94552519701269,-1.00138750017463,-1.11330541637861,-0.0595436938758541,2.17372081994356,-1.31690437161985,-1.61539736017585
19.5,1.07245566571117,2.05080308798614,-0.987349901451807,-1.53591585320064,-0.00236263829141663,2.27501103535613,-1.16967145824576,-1.70296993786381
19.6,0.965384367263439,2.63012712488817,-0.663856172466841,-1.88888238599061,-0.651433652468284,2.09852437318042,-0.776185357440761,-1.71367829696552
20.4,0.90763075396675,2.90006091865696,-0.954196277878022,-2.03680822519969,-0.516982471455277,2.76955200188674,-0.626983366669605,-2.44227333330785
20.5,0.795916665553562,3.01453815440682,-1.12833198672057,-2.00380072407447,-0.668799657342132,2.63403024415317,-0.12892634813591,-2.51462634784046
20.6,0.887071829056992,2.95606291484198,-0.804887107065112,-2.20199238428922,-1.08899135816901,2.44448663421602,-0.150100794377613,-2.04164973421404
20.7,0.814519054372523,2.9602950698727,-0.942454298770117,-2.81425647567171,-0.329349825883708,2.44367282997104,-0.470849388157407,-1.66157696573332
20.8,0.897644815771508,3.06862224356509,-1.62626399181976,-1.88409310112186,-0.399818331641767,2.61636995047961,-0.206446938661227,-2.46601464657158
20.9,0.952814263525197,2.97437203091982,-1.02280878284863,-2.19041394300369,-0.718597408445637,2.65011065168658,-0.760444518381137,-1.88503229345251
21,0.95736498240827,2.72628118569708,-1.2211674619158,-2.31977975058391,-0.317072003135459,2.53011755838557,-0.582508466639921,-1.77323604421584
21.6,0.712827235888941,1.9909080123686,-0.14462299596228,-1.14393706364811,-0.371895940618501,2.46859310246909,-1.65975022892514,-1.8521221215726
21.7,1.00055420102878,1.9583939358158,-0.292574917527107,-1.3789919331014,-0.098058087639334,2.36515019968759,-1.60213548441561,-1.95233791384872
21.8,0.929636912611509,1.90903657281364,-0.323126055883859,-1.59609173169675,-0.0107513708417069,2.31925906382407,-1.50511995349102,-1.72284343733589
21.9,0.978568432554993,1.87784781860261,-0.232890729799139,-1.13768708224756,0.0475396792573216,2.35143395856099,-1.8308342628075,-2.05397781412171
22,0.865836427937002,2.0200958953195,-0.228493198939107,-1.64076304646226,-0.203175390954817,2.3389186074397,-1.30805729263652,-1.8443620017035
22.1,0.77331014890249,1.84450315778322,-0.16739911031981,-1.63561059390759,-0.10215858845141,2.06418467508334,-1.39793894203047,-1.37889074705977
22.2,0.91375763718334,1.93692125402163,-0.336306274342863,-1.14253059952178,-0.348964671214787,2.0296373986489,-1.31086591434099,-1.74164883043345
22.3,0.872792124094101,2.20436722630306,-0.407419960239554,-1.26998529275755,-0.320408583249924,2.20102513677545,-1.26998529275755,-2.01038535816804
22.4,0.926552203711474,2.04221192199268,-0.435090128410104,-1.20936285378242,-0.295892998249904,1.90133157908632,-1.19537661180768,-1.73437311254036
22.5,0.928155698148683,2.17471067981577,-0.744618089457228,-1.41871707504648,-0.358571067206165,2.31625348626772,-1.24587426220707,-1.65133937031523
22.6,0.991421699843921,2.14437964497831,-0.694977253726308,-1.12942989870772,-0.458588475662077,2.16258704450703,-1.22180321883874,-1.79358954239442
22.7,0.959638745299983,2.35043559038819,-0.61259381308405,-1.33217425071215,-0.181376208873471,2.04675317658997,-0.868889571715161,-2.36179366789331
22.8,1.03243982404689,2.33615876191396,-0.137818817341846,-2.17470074460289,-0.389909944690925,2.207325890071,-1.2096198485593,-1.6638751208369
22.9,0.814743830324284,2.08454661472866,-0.138889679878952,-1.2277931544201,-0.520257236408056,2.05126388621672,-1.47291561245309,-1.59069864810947
23,0.921987130670647,2.17630732761462,-0.439171257177701,-1.3805979623234,-0.172995389946884,2.36783602254713,-1.41763923400375,-2.05572663738067
23.1,1.52346363932544,2.05299129018741,-1.0459480191595,-1.31064057338658,-0.217091586675016,2.09458907180351,-1.31064057338658,-1.7867232487087
23.2,1.25061282590955,1.9188154024455,-0.0759136138318158,-1.16194712029307,-0.0717030812954724,1.87180322044845,-1.55498970840267,-2.17667792498047
23.3,0.886006852978399,2.50517983418325,-0.500287508141492,-1.55634018239081,-0.583354106840105,2.07574843737639,-1.13708175215031,-1.68987157501533
23.4,0.901653499883049,2.54128781154817,-0.462979364455662,-1.59795929729465,-0.387341950250042,2.22777933953649,-1.18511408188886,-2.03732595707849
23.5,0.856438409791499,2.37384378394881,-0.474796174145364,-1.98245139226952,-0.366582589505131,2.45258077974436,-1.22678385472824,-1.63224896283641
23.6,0.844405011677169,2.36493348369243,-0.577272853332038,-1.35897343123343,-0.272783662563876,2.54412094345042,-1.56376784387944,-1.98066164781123
23.7,0.888456891386624,2.51345932036184,-0.654605952102604,-2.35022156077776,-0.221989854928489,2.46642437165686,-0.792076942731207,-1.84944627286527
23.8,0.793012356248626,2.2741622483812,-0.668005551067201,-1.31072187800025,-0.291697027250493,2.58710244081496,-1.29446135712847,-2.08939123199836
23.9,0.868981458019849,2.30196293311239,-0.897368295682838,-1.44098374227182,-0.361063586615862,2.63435417207471,-1.28683306244456,-1.81904987619187
24,0.857261131699114,2.33869761951815,-1.39310687931282,-1.02943889988311,-0.466344847571367,2.96135020132289,-1.35862070324165,-1.90979762253121
24.1,1.04842448488234,2.2234628407538,-1.04923249668883,-1.37691990375431,0.0345647061941347,3.0317884043348,-1.90144437187847,-2.01064366384346
24.2,0.93004845799882,2.4041296046213,-1.31066123127714,-1.37965410276409,-0.200999106422443,3.12865112394766,-1.53380478259135,-2.03770996351276
24.3,0.993656677254486,2.50299390297045,-1.24705301202147,-1.55023927100922,-0.234054476076355,3.00232096470658,-1.37838901408256,-2.08923577174191
24.4,0.974854628411443,2.25229246237591,-1.26043682884861,-1.43327964168802,-0.233087560201992,2.87053044705219,-1.37821986450499,-1.79265364259592
24.5,1.25824797413351,2.04983522750671,-1.09744694417448,-1.39120806270265,0.0826056764337998,2.82901674540846,-2.06025769168353,-1.67079292492181
24.6,1.18885013901445,2.0084726264747,-0.980203561355078,-1.45020719060081,0.358081580578452,3.06640496840549,-2.04804419135643,-2.14335437116076
24.7,0.996732951284402,2.11022817064422,-1.49163990648008,-1.10016104034666,0.0576940818843103,3.10705100091025,-2.03063640721277,-1.64926885068367
24.8,1.19710307157756,1.95674992197032,-1.26930010664588,-1.68481555060754,0.198574241466437,3.37816299153247,-1.96244728720582,-1.81402728208755
24.9,1.35623887033463,1.64392094278641,-0.857515008952801,-1.28829792504526,0.639127409335955,2.93797418021939,-3.00594942211959,-1.42549904655874
25,1.39413660310234,1.68181867555412,-1.32411776817411,-1.20348978038549,0.488784137627756,2.64665782132457,-2.27962921320154,-1.40416047584764
25.1,1.13666269995853,1.58960834629969,-1.93139023517508,-0.691699348247069,0.402517328948002,2.33576106419963,-1.6902281783582,-1.15123167762551
25.2,1.27532779101427,1.97983873022453,-1.40455153312124,-0.753963966980095,0.509097753715847,2.77197020930303,-2.09769871368119,-2.28002027047514
25.3,1.12357624042812,1.71944501335869,-1.41914998024871,-1.18652768497995,0.236807947820287,2.3917363806378,-1.49325795240243,-1.37262996461381
25.4,0.987248553085051,1.92462384631978,-1.32472628025883,-1.0609116892137,0.242316073207581,2.32372418385946,-1.51082855989269,-1.58144612710665
25.5,1.05931989600165,1.69345852343348,-0.669751191376998,-0.756762568366628,0.397112398976531,2.25866091807754,-2.46151066060505,-1.52052731614053
25.6,0.999564971006535,1.40388787453592,-0.182950205980937,-0.927684755331376,0.518541946511189,1.87745656994615,-1.81498795033228,-1.87382845035521
25.7,0.949569781346277,1.48459013369932,0.0152605439694436,-1.20764946137624,0.10623232217517,2.02814131913094,-1.31628330237904,-2.05986133656588
25.8,0.842920595167578,1.64301285619469,0.00120414461856931,-1.3807705553568,0.142282742878475,1.89180944848326,-1.59106596419317,-1.5493932677926
25.9,1.01560465236692,1.48497888895578,0.0677816958233674,-1.12614077264907,0.277853165570224,1.60264532693232,-1.63696639641506,-1.68575656058449
26,1.02573470913113,1.85661429027138,-0.254163403457401,-1.22469390426855,0.262854190556511,1.5092477107664,-1.42354476301372,-1.75204882998575
26.1,0.904268120881308,2.02126703579986,-0.543682321661679,-1.09022602802975,0.322238050823526,1.56066575923251,-1.32863705147475,-1.84589356557103
26.2,0.96670791531734,1.79338648850181,-0.675821251743088,-0.954200931532555,0.264478020183076,1.58184467974663,-1.34131690097252,-1.63507801950069
26.3,1.15822340214537,1.80517500538943,-0.774150161192415,-0.86009259099314,0.45995238458555,1.68794935227911,-1.66145335619332,-1.81560403602058
26.4,1.02064725028054,1.28386902516216,-0.767401639550979,-0.789874495403037,0.543929683095456,2.07621491926612,-1.97137444387691,-1.39601029897335
26.5,1.06252049358714,1.67631406722438,-0.817588145472201,-1.77069285046907,0.512964232639455,2.58240369053461,-1.77069285046907,-1.47522863757524
26.6,0.905639624854189,1.71264980469044,-0.745133911637818,-1.02976254660271,0.350415587499745,2.52453967201641,-1.74760233975303,-1.97074589106724
