"PC1","PC2","Depth","Facies"
1.84467824951659,-0.659043541068377,8.88,"ZC2A"
1.87926911580757,-0.672855142170325,8.9,"ZC2A"
1.6883319972347,-0.66750782020418,8.92,"ZC2A"
1.49541884614829,-0.257140992043947,8.94,"ZC2A"
0.442067595515214,-0.312368120294888,8.96,"ZC2A"
1.13015778365676,0.7487313799451,8.98,"ZC2A"
1.31353856759633,1.1554618530044,9,"ZC2A"
1.39656887495153,0.857574986924203,9.02,"ZC2A"
1.6041419211106,0.789468554745648,9.04,"ZC2A"
0.796359815571052,0.404413446388613,9.06,"ZC2A"
1.13824224860201,0.658689090546873,9.08,"ZC2A"
1.70620913912744,0.0265275147156677,9.1,"ZC2A"
1.1011995018188,-0.898161506401439,9.12,"ZC2A"
1.11285325565391,0.212584157445449,9.14,"ZC2A"
1.55408207851511,0.157216047317621,9.16,"ZC2A"
0.879296744763068,0.214531490621792,9.18,"ZC2A"
1.12716788298528,0.523524525082723,9.2,"ZC2A"
0.333887552925963,-0.221845053175982,9.22,"ZC2A"
0.419986869489712,0.252827904733985,9.24,"ZC2A"
0.233132330863482,0.0308605508979761,9.26,"ZC2A"
0.0623461637094898,-0.00341463181639099,9.28,"ZC2A"
0.168680978500696,-0.110048058439678,9.3,"ZC2A"
0.182158685182033,-0.0700656435044636,9.32,"ZC2A"
0.110481687422789,-0.00114433490032671,9.34,"ZC2A"
-0.556828469501338,0.374090276316489,9.36,"ZC2A"
-0.76960742969187,0.443533686563557,9.38,"ZC2A"
0.846646358184013,0.213290844314819,9.4,"ZC2A"
-0.845818201548956,0.0905752596123191,9.42,"ZC2A"
-0.922001419591304,-0.287161830627407,9.44,"ZC2A"
-1.18130801501181,-0.393817869243951,9.46,"ZC2A"
-0.980745938968288,-0.0903922263926719,9.48,"ZC2A"
-1.53045119678965,-0.550185717824624,9.5,"ZC2A"
-1.77551369886423,-0.894014647733361,9.52,"ZC2A"
-1.30189407529158,-0.88972310484949,9.54,"ZC2A"
-2.27041739475094,-0.793956262290997,9.56,"ZC2A"
-1.0107984518239,-0.805500486935534,9.58,"ZC2A"
-1.88598848131926,-1.06076945026809,9.6,"ZC2A"
-1.07890772097762,-1.08915770863915,9.62,"ZC2A"
-2.16529101582593,-1.35991640350117,9.64,"ZC2A"
-1.86108855453798,-1.42274273964363,9.66,"ZC2A"
-1.81074496934002,-1.26660775322504,9.68,"ZC2A"
-2.83137271098492,-1.03393055210474,9.7,"ZC2A"
-2.75461049256529,-1.62516230166093,9.72,"ZC2A"
-4.14410260024939,-1.26463997021489,9.74,"ZC2A"
-3.95190031350922,-1.55715590778932,9.76,"ZC2A"
-3.93129721607335,-1.88608483110159,9.78,"ZC2A"
-4.82235732056881,-1.81012920718207,9.8,"ZC2A"
-4.18974818826198,-2.52713289604611,9.82,"ZC2A"
-4.09349123900429,-2.28108997361702,9.84,"ZC2A"
-4.61823758785068,-2.57662815994389,9.86,"ZC2A"
-5.09671696911526,-2.44976938177879,9.88,"ZC2A"
-5.17008544730883,-2.00165980495701,9.9,"ZC2A"
-3.39509316180909,-1.81137499156307,9.92,"ZC2A"
-4.53909569633113,-0.636465138785538,9.94,"ZC2A"
-3.07588318525525,-1.75731865990741,9.96,"ZC2A"
-3.49179906688133,-2.06955850109256,10.04,"ZC2A"
-3.35512829174369,-0.79908743418123,10.24,"ZC2A"
-3.33365207935589,-1.11572376745038,10.3,"ZC2A"
-2.65983436883812,-1.52381734318751,10.32,"ZC2A"
-4.52217384968772,-1.35318342461625,10.34,"ZC2A"
-2.97666387932409,-1.81187709700794,10.36,"ZC2A"
-3.53505112858884,-1.16887485387268,10.38,"ZC2A"
-2.78325399188288,-1.04828211211774,10.4,"ZC2A"
