-64.3205,24.1779,41.5614,11.7963,13.4358,19.2685,4.84842,37.8037,65.549,26.2069,40.2894,301.056,42.6649,0.679908,16.4375,11.9933,1.45589,9.51042,3.82945,11.6741,2.21785,12.3506,0.149985,109.337
-59.7637,20.4188,30.9151,4.96403,13.458,27.2438,4.84842,34.2836,62.6378,36.0457,49.1663,291.602,21.9444,0.896003,24.9073,16.6413,2.98006,11.335,7.46954,6.2845,7.74953,15.1955,0.0922716,108.947
-73.2305,22.9505,21.2236,10.0099,7.51122,21.9798,4.84842,27.2223,63.4538,36.0457,68.1398,291.602,16.0262,2.46399,24.9073,6.82855,9.58307,16.5359,4.43738,3.74918,23.9883,12.2096,0.192576,109.714
-68.3132,13.3079,31.4827,10.0099,8.48278,4.58423,15.6784,27.4828,63.6882,36.0457,68.1398,291.602,19.8085,3.64722,12.8548,6.82855,6.33534,16.5359,4.51693,11.5276,24.4195,9.11867,0.206091,109.552
-67.536,11.7417,44.6242,18.0967,19.5122,8.19321,16.347,29.9268,63.6882,0.433597,68.1398,299.341,25.8607,3.61816,10.0746,6.63335,5.19748,13.1906,5.41256,11.0348,32.7323,10.6324,0.16689,108.341
-75.0162,13.2988,40.5423,22.7666,21.2563,9.28404,22.8183,31.2201,57.8674,6.16412,68.1398,289.391,25.6329,2.31278,6.09156,2.68665,2.31321,20.9455,6.64489,3.37626,39.085,5.02754,0.106768,105.828
-75.0162,4.17405,63.3984,22.7666,9.78304,7.86854,20.9532,36.3232,62.772,3.04618,68.1398,289.391,18.6241,1.87111,7.39836,4.77701,2.31321,20.9455,5.72065,3.37626,0.663862,4.49177,0.128854,105.25
-70.039,8.40571,63.3984,27.3568,5.73452,7.86854,16.7457,30.7885,71.4299,6.0983,68.1398,299.545,16.8218,3.14529,7.00406,4.77701,2.31321,26.7787,6.73233,3.37626,1.58044,6.37788,0.128854,106.835
-67.2156,10.699,63.3984,27.3568,9.45847,7.86854,16.7457,27.1657,54.986,31.1062,42.5924,299.545,14.6341,1.60628,9.47803,4.77701,5.0954,17.0814,0.381897,12.6254,7.37279,4.39683,0.0496323,106.54
-52.8959,4.66935,63.3984,15.7731,13.8292,7.86854,26.159,30.3347,47.3995,29.7353,42.5924,299.545,14.7052,2.30551,9.47803,11.4741,2.97012,22.0145,1.80928,0.302095,4.737,20.0601,0.0234092,105.194
