-69.3445,21.1128,54.5731,6.87341,19.4836,45.5383,46.7843,5.91074,9.8221,43.2324,3.26371,351.177,23.2492,18.5313,6.09449,7.92652,5.18922,3.34135,2.54666,6.08424,16.3873,0.00283454,60.8349
-52.7996,21.1128,34.8768,6.44428,19.4836,48.2523,46.7843,16.9905,9.8221,43.1621,5.71661,333.612,5.01512,12.3348,7.23321,7.92652,5.12538,15.8225,2.54666,10.6143,21.4566,0.00587011,62.3147
-61.4142,18.7361,42.574,7.07873,14.2368,56.0413,34.8886,25.808,9.8221,42.5961,16.3731,331.881,6.2448,10.9441,6.41404,6.30631,2.48768,7.03997,7.68085,12.4873,5.17933,0.0028618,65.8119
-57.1392,12.3683,60.9897,9.52604,18.6921,25.3515,47.795,28.4288,23.2411,34.4414,15.7747,329.738,0.983609,9.08506,21.0874,0.404368,2.48768,0.92729,7.4678,4.32351,29.2506,0.000348191,65.6754
-50.6908,10.7996,56.8549,11.274,23.3601,11.3064,27.4297,17.5304,64.08,22.2955,13.2891,353.314,5.12782,0.783914,32.902,7.55002,2.94389,3.55695,2.02395,9.14579,40.2326,0.00557604,67.4419
-42.6986,10.7996,62.6615,12.2897,16.0735,15.6612,30.7502,5.8926,53.3751,23.5843,7.22172,352.012,13.5145,2.06387,19.4188,15.2269,4.33843,3.35877,5.89513,1.78961,37.9094,0.0117325,69.803
-54.5948,37.4482,54.0024,11.6886,6.99295,14.829,30.7502,12.5923,54.639,25.3382,5.32503,343.543,21.0721,5.03814,20.7989,12.6335,3.55853,5.02589,8.01033,2.4499,5.25334,0.00574176,62.2738
-67.9764,41.4168,54.0024,12.2915,8.11185,13.8857,31.1458,8.63346,52.0602,25.3382,10.1387,342.793,25.366,5.77151,17.6176,12.0488,1.88717,3.66545,8.01033,3.97689,5.25334,0.00125244,60.7594
-66.4717,41.4168,54.0024,12.2915,8.11185,14.0927,31.1458,8.63346,52.0602,25.3382,9.79181,342.793,22.5021,7.51547,17.6176,9.6093,5.51551,5.65158,8.01033,5.97217,11.6597,0.0186254,62.3832
-65.9584,26.253,47.1904,13.0148,13.8043,15.8498,37.4778,20.8531,30.9355,19.1866,33.7456,350.663,10.6944,0.561278,9.20307,11.6376,5.14338,0.356154,9.51839,3.70695,29.2435,0.00125667,63.9687
-67.3571,36.7203,47.1904,19.956,4.32489,16.3406,22.4049,17.0286,57.0905,16.1235,36.9223,353.684,6.98596,3.89787,14.7473,3.79609,1.76698,4.11653,11.6406,3.79023,59.8415,0.00521371,70.5376
-71.5454,55.7435,28.6267,8.69563,3.57042,6.69214,13.0127,27.3935,66.125,16.1235,37.0357,348.142,21.5946,1.31569,4.17385,1.68934,4.32203,2.87179,11.2702,11.8989,71.0535,0.0138023,71.0584
-73.7869,21.3116,22.032,1.97749,3.57042,16.2408,40.1902,41.9421,94.0707,17.7013,18.2796,318.651,10.0563,1.23206,7.80379,2.4731,15.2872,2.77946,14.4761,10.9274,55.118,0.00951042,69.5072
-62.5857,21.3116,18.6048,7.29915,3.57042,26.2844,21.4011,41.9421,100.256,5.24827,27.4018,312.929,10.0563,1.23206,7.80379,3.41543,15.2872,8.84951,21.5294,7.02274,32.8295,0.00700491,67.1761
-62.5857,10.7237,6.88207,7.29915,6.34642,17.2562,31.3727,48.9024,121.951,3.70721,31.4641,312.929,10.0563,1.29914,11.0557,2.99458,7.65647,16.351,23.1647,11.3122,20.1011,0.0104323,68.7966
-65.9889,3.79504,6.88207,23.3167,14.1201,10.8236,13.0372,50.3595,121.951,7.41626,31.0494,318.762,7.69842,1.38784,10.5448,3.87296,8.58613,15.8356,20.608,17.9082,34.5105,0.0215274,70.2612
-72.734,9.32619,10.1207,20.7764,11.1022,3.53881,2.18225,61.6233,121.951,17.3323,20.8481,323.701,8.38283,2.22753,9.78054,6.16695,4.95677,15.0122,1.85857,11.513,71.4631,0.0321003,70.5965
-71.6516,9.32619,10.1207,20.0474,11.7937,4.32448,2.18225,63.0782,121.951,17.3323,16.9453,315.954,8.38283,4.91065,12.0988,0.177351,5.18523,15.0122,5.55152,11.513,40.88,0.04109,71.3922
-68.8527,14.0508,12.3115,34.3795,4.09972,4.80525,1.94184,63.0782,121.951,5.76759,21.8936,315.196,17.5985,6.5258,11.7756,7.11176,4.76074,7.8161,6.47042,28.2044,15.2772,0.0297829,69.7563
-69.6863,14.0508,13.025,18.5119,18.292,10.4447,3.47488,46.5842,121.951,3.59641,20.4053,331.001,5.14924,4.19563,10.2618,5.16831,4.95524,8.88835,7.05849,17.7823,10.052,0.0322868,67.0998
-69.4623,52.902,16.7509,31.3113,22.8782,12.5258,4.33414,20.9046,67.6336,16.9667,36.4523,334.619,6.5606,1.71438,0.75394,6.33213,1.0812,10.7968,4.72364,17.0547,17.8846,0.0181921,66.3003
-71.2072,34.0938,14.2936,31.3113,24.5857,13.7836,8.57945,27.9881,67.6336,23.0919,24.6398,333.2,29.3301,1.71438,1.08566,10.141,1.0812,23.0096,4.04022,14.0755,17.8846,0.0125498,64.5201
-70.9847,19.4062,16.6748,39.098,24.5459,40.9745,4.78194,24.5609,69.9469,8.87988,23.913,330.991,32.7156,1.39768,15.4241,9.81125,2.20339,10.0732,1.05842,1.06217,15.4077,0.0143924,64.3957
