-71.9296,6.97978,15.2863,4.00518,2.40596,19.6013,4.09296,39.4711,0.126842,15.5873,6.6047,4.84857,1.99742,4.18496,9.56896,6.63459,11.1623,7.66707,17.1452,6.04321,8.43185,35.8997,2.22965,25.521,5.3002,26.015,0.0318536,70.2308
-32.3348,8.82127,13.147,5.24582,5.84779,11.5187,4.09296,32.4399,3.32634,15.5346,2.74642,7.43512,7.53922,6.08389,11.6138,2.34995,6.99276,5.84795,15.0892,12.4574,11.8696,25.0028,16.5632,26.3514,23.6431,15.6835,0.0871514,67.4011
-52.5798,7.85448,16.5283,6.89133,11.0595,4.33306,4.84583,30.7925,4.79153,15.8779,2.87461,7.67705,12.368,4.81448,15.3473,2.1645,0.563444,10.6714,5.06874,14.8925,10.663,23.2411,2.70366,24.5444,15.7021,17.9555,0.0429916,64.6385
-67.5082,7.85448,23.0296,4.0843,10.2051,4.33306,0.832549,30.7925,4.33226,15.689,3.74559,7.50801,10.7425,5.65756,20.0695,2.68939,0.766993,9.99664,3.84578,14.8925,11.06,27.6112,6.41411,26.0805,13.3298,49.3748,0.00563081,69.1853
-68.3699,9.54494,17.7028,2.55416,10.7122,4.33306,0.832549,29.2124,4.08253,23.1734,12.5154,5.03671,11.6537,7.7733,11.462,0.542257,1.37122,5.15557,8.94473,12.3259,12.5452,30.6388,9.43549,24.3611,18.4584,20.5581,0.0324951,67.0181
-66.975,9.44757,17.7028,2.61152,16.8355,4.33306,3.38068,23.0387,12.9152,17.4772,6.30079,3.55072,10.2647,6.53503,11.462,4.99069,3.51839,3.27049,21.8321,1.85297,12.1758,19.817,2.54707,24.183,14.4621,17.7837,0.0428215,62.9164
-56.2918,7.81394,22.4161,1.69023,10.6845,4.33306,3.38068,26.6128,12.9152,12.1855,7.23952,7.21654,4.09891,7.93601,11.4417,1.87174,4.3517,3.27049,30.2036,2.31968,13.5746,28.0122,8.32861,22.6809,20.7927,27.1734,0.0500257,66.3047
-66.8564,1.35894,19.2712,7.85995,14.2668,4.33306,3.38068,21.4929,11.1512,16.3685,10.7323,7.21654,2.63127,8.9959,4.54948,6.05176,4.80683,3.27049,30.453,3.79852,14.8052,5.89036,14.2489,24.267,7.21524,12.4861,0.0727071,62.6759
-67.2391,5.06805,19.2712,8.22733,9.00177,12.6339,2.63726,21.4929,18.7264,9.47179,9.34582,2.55429,3.68705,7.2149,6.96197,7.22253,4.78235,6.38073,20.1755,8.38991,11.6346,12.3923,9.527,22.2686,8.73633,23.3969,0.167836,63.4822
-55.7135,3.42855,15.094,7.8921,7.50378,12.6339,2.63726,18.0257,26.3656,7.35559,13.4655,1.60571,0.997491,3.77989,14.237,11.9525,4.66993,3.53804,7.81012,8.44771,5.50386,13.1229,2.41814,18.587,31.7789,23.5274,0.0714337,68.0319
-45.5806,2.25438,18.0089,5.76944,5.20278,12.6339,2.28018,11.9971,29.3559,2.69745,13.4696,8.66974,7.68396,4.25108,8.65244,14.0103,7.59061,0.240249,4.97136,6.4195,6.59174,12.7076,5.6423,14.2775,26.2423,5.18762,0.078576,69.3459
-50.8434,6.68687,23.3867,3.74679,4.453,7.13606,2.70477,17.8238,29.3559,1.52006,9.96711,9.26388,0.60154,15.8602,13.9921,6.99836,5.76923,1.49466,7.94971,14.8097,13.745,2.04248,8.22279,17.7943,9.55663,3.05108,0.155659,69.7931
-49.7849,6.69579,21.0838,6.40748,3.6311,8.26353,7.84747,15.355,22.947,13.8644,2.91235,7.17542,1.49109,1.10817,15.5096,17.3394,13.2799,2.09181,8.6339,12.9349,13.4926,14.8368,8.22279,40.2894,14.7617,5.97056,0.137572,75.1004
-59.1342,11.2857,20.0157,0.969739,2.01259,14.1667,3.3496,13.6724,36.0681,8.74666,3.08186,1.62092,7.56408,5.51569,2.30654,16.76,2.34426,3.02494,23.079,4.8028,15.284,0.858315,24.1468,51.9394,24.8257,10.1376,0.0334725,67.8511
