-71.6539,20.4274,18.7357,15.5253,7.6235,15.47,11.4233,12.5854,3.25276,1.90415,7.24241,2.96477,3.01962,2.68214,14.2166,8.34586,10.035,2.45909,26.438,7.64952,7.275,6.51141,18.1458,26.0916,2.80329,0.0711474,57.0195
-60.4443,18.2607,18.7357,16.2855,2.75832,15.836,12.8983,16.0939,3.25276,1.90911,6.62769,1.23211,8.32009,4.24318,9.77762,6.66774,8.36838,2.88735,29.4909,7.97526,1.19576,17.8895,4.96446,16.9025,11.4452,0.0670498,60.4173
-64.2521,18.77,19.8138,15.6843,5.34686,13.5467,16.0757,16.0939,0.462212,1.90911,8.34088,3.57964,11.7833,3.94104,10.3701,1.43793,7.79083,6.40912,26.9604,8.00407,1.5585,14.1777,6.81627,21.1064,4.87209,0.0958788,62.4383
-64.0721,18.77,20.4636,17.8591,7.82325,12.685,0.751954,10.9164,0.462212,10.2668,5.58295,5.40202,8.65534,14.088,5.35267,2.95458,8.45636,8.54268,30.9939,8.12087,1.5585,7.91587,19.7501,20.4586,4.87209,0.0958788,64.1097
-49.5021,17.091,20.4752,20.0421,6.69331,11.7419,5.56263,12.9497,1.22539,7.77861,5.69997,3.83077,8.662,17.4963,3.41805,1.15301,10.6671,6.39528,23.8679,5.30156,3.45843,10.7394,17.1155,25.9773,14.2383,0.218032,65.3051
-59.7066,14.5917,19.5935,11.4696,7.14752,6.806,10.5092,16.8531,5.35633,10.9009,7.98649,6.19776,6.91493,14.2256,3.11868,2.3842,8.86963,3.9277,17.8531,1.53879,3.45843,10.0466,36.5373,24.4839,16.609,0.324279,63.9496
-66.3707,5.69829,21.7769,9.64204,11.1038,8.68557,8.75585,16.8531,6.6175,4.00325,14.2084,6.43393,12.2479,21.4203,4.10103,0.611102,0.641564,3.53579,16.6791,7.84275,2.8178,10.026,27.4992,14.044,4.06268,0.0887498,60.8817
-72.4324,3.647,21.7769,8.74231,11.2791,8.56871,11.7867,17.0447,6.54736,4.00325,20.9882,3.89826,6.40361,14.5019,8.13487,1.13803,9.49822,3.59143,19.6408,10.2007,3.45073,9.87041,10.1344,28.0438,0.744237,0.0299449,58.438
-71.9962,3.01891,21.7769,8.42995,13.8879,7.53545,10.5957,17.0447,4.84197,4.00325,20.9882,6.50081,6.40361,15.5863,3.00906,0.491979,14.2305,3.08367,19.6408,10.2007,5.63603,9.96044,20.1396,22.4278,0.744237,0.0299449,58.8791
-65.2175,10.3509,17.0904,10.6,11.9259,6.78397,10.5957,18.1614,4.84197,12.1461,13.0499,5.07032,8.20537,5.59657,3.51816,2.7767,6.23083,4.35118,30.9056,7.87946,3.79186,8.9568,28.9434,39.3221,6.8891,0.221522,60.01
-65.6129,8.46163,14.6967,4.69997,13.5194,5.2606,10.5957,23.1395,4.84197,6.84839,18.9113,6.91474,13.3098,0.860886,3.67382,3.7443,6.23083,4.25828,30.9056,12.0935,3.79186,10.0984,1.54238,38.3366,6.73696,0.0268724,57.3048
-65.6509,5.18043,14.6967,4.69997,16.8526,3.47993,10.6046,23.5585,4.84197,9.54462,18.9113,4.0621,13.3098,0.860886,6.07189,3.7443,6.62322,4.25828,25.9201,12.0935,6.52881,7.55656,1.54238,32.9245,6.73696,0.0268724,56.3197
-62.1375,5.18043,14.6967,4.69997,16.8526,3.47993,10.7684,23.5585,4.05238,9.54462,18.9113,4.00862,13.3098,0.860886,6.07189,2.88471,7.24643,4.07096,25.9201,12.0935,6.52881,7.55656,35.47,30.302,6.35059,0.0268724,56.4599
-66.6126,8.70204,18.4041,8.20675,18.2106,0.727354,8.35201,23.5585,4.05238,5.29587,18.9113,4.00862,13.3098,2.09175,8.86954,2.76918,4.12432,4.08671,26.8968,12.953,6.52881,14.8678,37.8705,23.2803,8.20649,0.0268724,59.0895
